Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
tx_0000B5R7T53vzbndCzANQQ,19/04/2026,01:34:27,Card payment,Transport for London,🚆,Transport,-4.40,GBP,-4.40,GBP,"Travel charge for Saturday, 18 Apr","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-4.40,
tx_0000B5RuQbxC8u74UTI4C9,19/04/2026,10:43:02,Card payment,Apple,🍎 ,Entertainment,-16.99,GBP,-16.99,GBP,,Hollyhill Estate,,APPLE.COM/BILL         CORK          IRL,,-16.99,
tx_0000B5S39uBQ0nv6yCnwYf,19/04/2026,12:20:52,Card payment,Tesco,🍏 ,Groceries,-15.50,GBP,-15.50,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-15.50,
tx_0000B5S49WLmioiwYNS9w2,19/04/2026,12:32:00,Card payment,Londis,🛒,Groceries,-9.39,GBP,-9.39,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-9.39,
tx_0000B5TC3zd1wmGNo5ISQ5,20/04/2026,01:35:21,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5TKfITNe7DgFvRwHd,20/04/2026,03:11:44,Direct Debit,Virgin Media,,Entertainment,-33.99,GBP,-33.99,GBP,111850705001,,,111850705001,,-33.99,
tx_0000B5ToC4bB9FsuYKe7TX,20/04/2026,08:42:36,Monzo-to-Monzo,Michael Degroot,,General,11.33,GBP,11.33,GBP,,,,,,,11.33
tx_0000B5VHSA8rOkdmBwfNHJ,21/04/2026,01:45:10,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5W6UrCHO0rC105JES,21/04/2026,11:17:07,Card payment,Kineya,🍜,Eating out,-14.25,GBP,-14.25,GBP,,,,Kineya Mugimaru        London        GBR,,-14.25,
tx_0000B5W6XDcuxrP5kbm3H9,21/04/2026,11:17:32,Card payment,Kineya,🍜,Eating out,-9.30,GBP,-9.30,GBP,,,,Kineya Mugimaru        London        GBR,,-9.30,
tx_0000B5W8w05uc8tmhuUA8w,21/04/2026,11:44:26,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Monday, 20 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B5WZxBAHdZuy5pxutN,21/04/2026,16:47:11,Card payment,Formnutrition.com,🍎,Shopping,-43.20,GBP,-43.20,GBP,,Great Western Studios65 Alfred Road,,FORMNUTRITION.COM      LONDON        GBR,,-43.20,
tx_0000B5Whpq48U5lNtUxHDm,21/04/2026,18:15:30,Card payment,Tesco,🍏 ,Groceries,-11.95,GBP,-11.95,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-11.95,
tx_0000B5XKg7x51dw53GVn9f,22/04/2026,01:30:44,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5Y127PTuvMz3Ipl3e,22/04/2026,09:25:19,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Tuesday, 21 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B5YC8rOuw5sZCqSvIY,22/04/2026,11:29:48,Card payment,Hair J,✂️,General,-25.00,GBP,-25.00,GBP,,67 Mill Lane,,HAIR J                 LONDON        GBR,,-25.00,
tx_0000B5YCVU5xkhg64q7REh,22/04/2026,11:33:53,Card payment,Londis,🛒,Groceries,-5.99,GBP,-5.99,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-5.99,
tx_0000B5YcxmDOZeaSlfkSDh,22/04/2026,16:30:19,Card payment,West Nine Food & Wine,🍎,Groceries,-2.49,GBP,-2.49,GBP,,124 West End Lane,,WEST NINE FOOD AND WIN LONDON        GBR,,-2.49,
tx_0000B5Yk4QUMRwsTIc3XTl,22/04/2026,17:49:58,Card payment,Uber Eats,🍽,Eating out,-20.83,GBP,-20.83,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,,-20.83,
tx_0000B5ZPPKatenQe1MvXXC,23/04/2026,01:33:09,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5bNHOLk0061ng0edo,24/04/2026,00:18:43,Faster payment,Darktrace Holdings Ltd,,Income,3674.00,GBP,3674.00,GBP,00010048190,,,00010048190,,,3674.00
tx_0000B5bSgwCrkxiKeLY4Zt,24/04/2026,01:19:22,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Thursday, 23 Apr","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-7.20,
tx_0000B5bUQe1lmHLYJipoh8,24/04/2026,01:38:50,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5cYbpBlDOyXdeNWM5,24/04/2026,14:00:23,Pot transfer,Rent Pot,,Transfers,-1349.00,GBP,-1349.00,GBP,,,,,,-1349.00,
tx_0000B5cYcoxjXdpcmOEImB,24/04/2026,14:00:34,Pot transfer,Gym Pot,,Transfers,-96.00,GBP,-96.00,GBP,,,,,,-96.00,
tx_0000B5cYdqqW1YUiVRgKbx,24/04/2026,14:00:45,Pot transfer,Bills Pot,,Transfers,-150.00,GBP,-150.00,GBP,,,,,,-150.00,
tx_0000B5cYf8Fkn4aN5ZV16n,24/04/2026,14:00:59,Pot transfer,Food  Pot,,Transfers,-250.00,GBP,-250.00,GBP,,,,,,-250.00,
tx_0000B5cYgiSZez1ApWUU7e,24/04/2026,14:01:16,Pot transfer,Money Pot,,Transfers,-600.00,GBP,-600.00,GBP,,,,,,-600.00,
tx_0000B5cYhcMpnVAFfDDd1Z,24/04/2026,14:01:26,Pot transfer,My Bills Pot,,Transfers,-161.00,GBP,-161.00,GBP,,,,,,-161.00,
tx_0000B5cYixmZf6bivnuv5t,24/04/2026,14:01:40,Pot transfer,Savings Pot,,Savings,-750.00,GBP,-750.00,GBP,,,,,,-750.00,
tx_0000B5d5dDAipQDuvecWFn,24/04/2026,20:10:24,Card payment,Tesco,🍏 ,Groceries,-7.30,GBP,-7.30,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-7.30,
tx_0000B5dBCy4uvHLiEbDKrq,24/04/2026,21:12:53,Pot transfer,Savings Pot,,Savings,2736.99,GBP,2736.99,GBP,,,,,,,2736.99
tx_0000B5dBGuZ9vISGqxkaFH,24/04/2026,21:13:36,Faster payment,James Angel,,Transfers,-2736.99,GBP,-2736.99,GBP,Sent from Monzo,,,Sent from Monzo,,-2736.99,
tx_0000B5dYyasCneLuuCuvyL,25/04/2026,01:39:12,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5duiIJwCzXrKaKU2l,25/04/2026,05:42:46,Card payment,Microsoft Pc Game Pass,,Entertainment,-10.99,GBP,-10.99,GBP,,Thames Valley Park,,"Microsoft*PC Game Pass Reading, Berk GBR",,-10.99,
tx_0000B5eAyCqtuEkVQkXyRn,25/04/2026,08:44:56,Card payment,Trainline,🚄,Transport,-63.69,GBP,-63.69,GBP,,120 Holborn,,TRAINLINE              LONDON        GBR,,-63.69,
tx_0000B5eXDYZ7emdwwtlXeL,25/04/2026,12:54:13,Card payment,Sainsbury’s,🍏,Groceries,-9.69,GBP,-9.69,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-9.69,
tx_0000B5eXKYyeWZ2Qe6EzyM,25/04/2026,12:55:29,Pot transfer,Food  Pot,,Transfers,50.00,GBP,50.00,GBP,,,,,,,50.00
tx_0000B5eerXkCpS5GLDG4BN,25/04/2026,14:19:52,Monzo-to-Monzo,Joseph Buckett,,General,11.33,GBP,11.33,GBP,,,,,,,11.33
tx_0000B5ef2QzSHSKAgUQWDB,25/04/2026,14:21:51,Bank transfer,Joseph Buckett,,Income,1158.00,GBP,1158.00,GBP,Rent,,,Rent,,,1158.00
tx_0000B5ef3wIpLZlgdlCBsH,25/04/2026,14:22:07,Pot transfer,Rent Pot,,Transfers,-1158.00,GBP,-1158.00,GBP,,,,,,-1158.00,
tx_0000B5fdG4PX1OHTCqPbVq,26/04/2026,01:36:37,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5gLwikxns6kVY8bf1,26/04/2026,09:57:20,Card payment,Boost Physio,🏥,General,0.00,GBP,0.00,GBP,Active card check,,,BOOST PHYSIO           HENDON        GBR,,0.00,
tx_0000B5gLy5bKLx1Ysxojf0,26/04/2026,09:57:35,Card payment,www.boostphysio.com,,General,0.00,GBP,0.00,GBP,Active card check,"First Floor, Winston House 349 Regents Park R",,WWW.BOOSTPHYSIO.COM    LONDON        GBR,,0.00,
tx_0000B5gbPGmEPNZLXpuhY9,26/04/2026,12:50:34,Card payment,Tesco,🍏 ,Groceries,-13.50,GBP,-13.50,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-13.50,
tx_0000B5h17Qj9GwjRtgVvwA,26/04/2026,17:38:41,Card payment,Waitrose & Partners,🍏,Groceries,-13.08,GBP,-13.08,GBP,,319 West End Lane,,WAITROSE STORES        LONDON        GBR,,-13.08,
tx_0000B5hhiaWI1T2TOawt63,27/04/2026,01:36:00,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5iny5WnoJWcsu58W9,27/04/2026,14:20:45,Card payment,www.boostphysio.com,,General,-105.00,GBP,-105.00,GBP,,"First Floor, Winston House 349 Regents Park R",,WWW.BOOSTPHYSIO.COM    LONDON        GBR,,-105.00,
tx_0000B5jOWpAOEMpzqVc2vh,27/04/2026,21:10:24,Card payment,Breeze,🫶,Entertainment,-9.50,GBP,-9.50,GBP,,,,Breeze package 1 token Rotterdam     NLD,,-9.50,
tx_0000B5jlp53kB77P0nPbl5,28/04/2026,01:31:25,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5kTsz86Yvns4SbrCj,28/04/2026,09:45:09,Card payment,Vinted,👕,Shopping,-9.00,GBP,-9.00,GBP,,5 New Street Square,,Vinted                 Vilnius       GBR,,-9.00,
tx_0000B5kZOlwnbpjJGL1fBh,28/04/2026,10:46:55,Card payment,Londis,🛒,Groceries,-11.29,GBP,-11.29,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-11.29,
tx_0000B5kmofyFkdgE9BM8Ml,28/04/2026,13:17:16,Card payment,Transport for London,🚆,Transport,-6.20,GBP,-6.20,GBP,"Travel charge for Monday, 27 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.20,
tx_0000B5knTcUbaUZyIlPr7K,28/04/2026,13:24:40,Card payment,Boots,💊,Personal care,-5.15,GBP,-5.15,GBP,,Praed Street,,BOOTS 2083             LONDON        GBR,,-5.15,
tx_0000B5lRS9uQN6cQyihZGl,28/04/2026,20:52:36,Card payment,Breeze,🫶,Entertainment,-9.50,GBP,-9.50,GBP,,,,Breeze package 1 token Rotterdam     NLD,,-9.50,
tx_0000B5lri2dTmMGsTpWtGu,29/04/2026,01:46:48,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5mbLVITeA7OV4ZBfY,29/04/2026,10:18:10,Card payment,Tesco,🍏 ,Groceries,-3.85,GBP,-3.85,GBP,,9 Central Square,,TESCO STORES 4876      CARDIFF       GBR,,-3.85,
tx_0000B5mff4jgVg0OHWVJ3K,29/04/2026,11:06:31,Card payment,Vinted,👕,Shopping,-46.28,GBP,-46.28,GBP,,5 New Street Square,,Vinted                 Vilnius       GBR,,-46.28,
tx_0000B5mkAt2HweCBmPrQGH,29/04/2026,11:57:05,Card payment,Prep Kitchen,🍎,Groceries,-49.50,GBP,-49.50,GBP,,Court Lodge Farm Dale Road  Southfleet,,Prep Kitchen           GRAVESEND     GBR,,-49.50,
tx_0000B5mkTRbq8mXLijiSSQ,29/04/2026,12:00:26,Pot transfer,Food  Pot,,Transfers,100.00,GBP,100.00,GBP,,,,,,,100.00
tx_0000B5nFE3dA6jN7TlHFeD,29/04/2026,17:45:01,Card payment,Uber Eats,🍽,Eating out,-46.24,GBP,-46.24,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,,-46.24,
tx_0000B5nvjGOQu46FB43bG5,30/04/2026,01:41:16,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5o3CWqXVagyHe6bgI,30/04/2026,03:04:59,Pot transfer,Gym Pot,,Transfers,96.00,GBP,96.00,GBP,,,,,,,96.00
tx_0000B5o3CWxH6Y6CSfj5Pw,30/04/2026,03:05:00,Direct Debit,Virgin Active,,Entertainment,-96.00,GBP,-96.00,GBP,006800150823010019,,,006800150823010019,,-96.00,
tx_0000B5o3Ct5snDixiomrHq,30/04/2026,03:05:03,Pot transfer,Bills Pot,,Transfers,26.93,GBP,26.93,GBP,,,,,,,26.93
tx_0000B5o3Ct3OwRjtb7csPx,30/04/2026,03:05:03,Direct Debit,O2,,Bills,-26.93,GBP,-26.93,GBP,D20535255,,,D20535255,,-26.93,
tx_0000B5oVDDPa37uqYL5atu,30/04/2026,08:18:51,Faster payment,MICHAEL DEGROOT,,Income,960.00,GBP,960.00,GBP,R22b rent,,,R22b rent,,,960.00
tx_0000B5oXJKVsl6Q9t9GtmL,30/04/2026,08:42:22,Pot transfer,Rent Pot,,Transfers,-960.00,GBP,-960.00,GBP,,,,,,-960.00,
tx_0000B5pHMzokF6eKoH2QWP,30/04/2026,17:18:28,Card payment,Leather Bottle,🍺,Groceries,-7.95,GBP,-7.95,GBP,,538 Garratt Lane,,Leather Bottle         London        GBR,,-7.95,
tx_0000B5pNq5P39cBNO28GAs,30/04/2026,18:30:57,Card payment,Leather Bottle,🍺,Groceries,-12.55,GBP,-12.55,GBP,,538 Garratt Lane,,Leather Bottle         London        GBR,,-12.55,
tx_0000B5pTKVv3dCe4x9Zd9W,30/04/2026,19:32:29,Card payment,Leather Bottle,🍺,Groceries,-12.05,GBP,-12.05,GBP,,538 Garratt Lane,,Leather Bottle         London        GBR,,-12.05,
tx_0000B5pXrIRDAvx6KJm2W9,30/04/2026,20:23:13,Card payment,Leather Bottle,🍺,Groceries,-7.95,GBP,-7.95,GBP,,538 Garratt Lane,,Leather Bottle         London        GBR,,-7.95,
tx_0000B5pe6qhIgHZ8o66QXj,30/04/2026,21:33:16,Card payment,Leather Bottle,🍺,Groceries,-7.95,GBP,-7.95,GBP,,538 Garratt Lane,,Leather Bottle         London        GBR,,-7.95,
tx_0000B5ppM6CWQ7qvtHAYxG,30/04/2026,23:39:16,Card payment,Lezziz Express Charcoa,🍴,Eating out,-13.00,GBP,-13.00,GBP,,140 West End Lane,,Lezziz Express Charcoa London        GBR,,-13.00,
tx_0000B5q1LxtiUTvQycQMhl,01/05/2026,01:53:43,Card payment,Transport for London,🚆,Transport,-13.40,GBP,-13.40,GBP,"Travel charge for Thursday, 30 Apr","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-13.40,
tx_0000B5q3VtgjCE5K1Ds5lD,01/05/2026,02:17:55,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5q3VwI1WX8H0r8WTk,01/05/2026,02:17:55,Pot transfer,Rent Pot,,Transfers,3467.00,GBP,3467.00,GBP,,,,,,,3467.00
tx_0000B5q3W0oQhzLaIlFupF,01/05/2026,02:17:56,Faster payment,Joe Crosby,,General,-3467.00,GBP,-3467.00,GBP,Joe Crosby,,,Joe Crosby,,-3467.00,
tx_0000B5q9ktMTICcXRCG9yr,01/05/2026,03:27:51,Direct Debit,Thames Water,,Bills,-93.00,GBP,-93.00,GBP,900092499220,,,900092499220,,-93.00,
tx_0000B5qFEve7rVOrXn8786,01/05/2026,04:29:19,Direct Debit,Octopus Energy,,Bills,-155.26,GBP,-155.26,GBP,J2SSTZW,,,J2SSTZW,,-155.26,
tx_0000B5qFXW1LMSMt0YNkXb,01/05/2026,04:32:40,Pot transfer,My Bills Pot,,Transfers,160.83,GBP,160.83,GBP,,,,,,,160.83
tx_0000B5qFXW1hL7t2tKYknS,01/05/2026,04:32:40,Direct Debit,Tabeo,,Bills,-160.83,GBP,-160.83,GBP,S8E6B4B-796040-SMI,,,S8E6B4B-796040-SMI,,-160.83,
tx_0000B5qGmSBY0G13HBqyOJ,01/05/2026,04:46:34,overdraft,,,General,-2.37,GBP,-2.37,GBP,This is the charge for your April 2026 overdraft,,,April overdraft fees,,-2.37,
tx_0000B5qKzAKI75cckjWrAp,01/05/2026,05:33:41,Monzo-to-Monzo,Michael Degroot,,General,82.76,GBP,82.76,GBP,,,,,,,82.76
tx_0000B5qQEUX7lYavArjwsV,01/05/2026,06:32:29,Pot transfer,Bills Pot,,Transfers,123.07,GBP,123.07,GBP,,,,,,,123.07
tx_0000B5qSUhsI8AUyzNC7lJ,01/05/2026,06:57:49,Monzo-to-Monzo,Joseph Buckett,,General,8.56,GBP,8.56,GBP,,,,,,,8.56
tx_0000B5qwFFCJSyoU0DS6lO,01/05/2026,12:31:11,Card payment,Paul Rhodes Bakery ,🍞,Groceries,-8.30,GBP,-8.30,GBP,,37 King William Walk,,SQ *PAUL RHODES BAKERY London        GBR,,-8.30,
tx_0000B5s57MORvFT2xNTAiA,02/05/2026,01:45:19,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5s6MmnE9RSfWZAg0y,02/05/2026,01:59:18,Card payment,Transport for London,🚆,Transport,2.90,GBP,2.90,GBP,,"Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,,2.90
tx_0000B5s6MqdnqQT5uHv7it,02/05/2026,01:59:19,Card payment,Transport for London,🚆,Transport,-8.90,GBP,-8.90,GBP,"Travel charge for Friday, 1 May","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-8.90,
tx_0000B5szN6XkDO9NoBLctF,02/05/2026,12:15:38,Card payment,Tesco,🍏 ,Groceries,-10.85,GBP,-10.85,GBP,,523 Kingsland Road,,TESCO STORES 6349      LONDON        GBR,,-10.85,
tx_0000B5tLIkPGm61ByedW1z,02/05/2026,16:21:22,Card payment,Number 90 Hideout,🍸,Entertainment,-34.96,GBP,-34.96,GBP,,90 Wallis Road,,SQ *NUMBER 90 HIDEOUT  London        GBR,,-34.96,
tx_0000B5tTJ0QA275s5n7mOv,02/05/2026,17:51:03,Card payment,Number 90 Bar,🍸,Entertainment,-7.46,GBP,-7.46,GBP,,90 Wallis Road,,SQ *NUMBER 90 BAR      London        GBR,,-7.46,
tx_0000B5tVmDlXhDUq3s7ptT,02/05/2026,18:18:44,Card payment,Number 90 Bar,🍸,Entertainment,-23.31,GBP,-23.31,GBP,,90 Wallis Road,,SQ *NUMBER 90 BAR      London        GBR,,-23.31,
tx_0000B5tZW42YUH6Ut8rFgY,02/05/2026,19:00:38,Card payment,Number 90 Bar,🍸,Entertainment,-2.10,GBP,-2.10,GBP,,90 Wallis Road,,SQ *NUMBER 90 BAR      London        GBR,,-2.10,
tx_0000B5tcHlL3WS1Bz4z1rp,02/05/2026,19:31:40,Card payment,Tesco,🍏 ,Groceries,-6.50,GBP,-6.50,GBP,,Olympic Park Express,,TESCO STORES 4535      LONDON        GBR,,-6.50,
tx_0000B5tomSNbGCFtQTNFuV,02/05/2026,21:51:41,Card payment,Tesco,🍏 ,Groceries,-5.80,GBP,-5.80,GBP,,Olympic Park Express,,TESCO STORES 4535      LONDON        GBR,,-5.80,
tx_0000B5tyfDPHWuroIeFWJX,02/05/2026,23:42:25,Card payment,Uber,🚖,Transport,-38.95,GBP,-38.95,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-38.95,
tx_0000B5tyipXsBimT78uTMS,02/05/2026,23:43:04,Card payment,Uber,🚖,Transport,-42.95,GBP,-42.95,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-42.95,
tx_0000B5tyiyHBj7sDp6jJvH,02/05/2026,23:43:06,Card payment,Uber,🚖,Transport,38.95,GBP,38.95,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,,38.95
tx_0000B5u8yZj3ltvdpi61pp,03/05/2026,01:37:58,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5ujtfVmWs44dLPQ82,03/05/2026,08:31:40,Card payment,Londis,🛒,Groceries,-7.16,GBP,-7.16,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-7.16,
tx_0000B5uoDWMmdivG4g6lJy,03/05/2026,09:20:04,Monzo-to-Monzo,Joseph Buckett,,General,10.00,GBP,10.00,GBP,Uber,,,,,,10.00
tx_0000B5upW9lmyh44vRPC4H,03/05/2026,09:34:39,Card payment,Transport for London,🚆,Transport,-6.60,GBP,-6.60,GBP,"Travel charge for Saturday, 2 May",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.60,
tx_0000B5vAAi8ccBAe0tcHZ3,03/05/2026,13:26:05,Card payment,Tesco,🍏 ,Groceries,-6.85,GBP,-6.85,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-6.85,
tx_0000B5vAQuX8ITv9bvIofi,03/05/2026,13:29:00,Card payment,Sainsbury’s,🍏,Groceries,-9.00,GBP,-9.00,GBP,,204 West End Lane,,SAINSBURYS- LONDON WES LONDON        GBR,,-9.00,
tx_0000B5wD4TWsVk10l2imzR,04/05/2026,01:33:17,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5xQoNMHHPcKb7bPOc,04/05/2026,15:41:57,Card payment,Sainsbury’s,🍏,Groceries,-14.50,GBP,-14.50,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-14.50,
tx_0000B5xl0ZZlgAZetfPxuX,04/05/2026,19:28:15,Card payment,Breeze,🫶,Entertainment,-9.50,GBP,-9.50,GBP,,,,Breeze package 1 token Rotterdam     NLD,,-9.50,
tx_0000B5yJgU7ZkMaTMlyme3,05/05/2026,01:56:48,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5zEzqCbZJEbW0kjIY,05/05/2026,12:38:59,Faster payment,S Gregory,,Income,20.00,GBP,20.00,GBP,Taxi xx,,,Taxi xx,,,20.00
tx_0000B60MULu5A7piyZgdxz,06/05/2026,01:37:39,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B615WcHzhvG8lp6GF0,06/05/2026,10:02:17,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Tuesday, 5 May",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B61BcQFPzS8Y3MMeRA,06/05/2026,11:10:33,Card payment,Hair J,✂️,General,-35.00,GBP,-35.00,GBP,,67 Mill Lane,,HAIR J                 LONDON        GBR,,-35.00,
tx_0000B61di0HgESFY2libwH,06/05/2026,16:25:18,Card payment,Prep Kitchen,🍎,Groceries,-123.75,GBP,-123.75,GBP,,Court Lodge Farm Dale Road  Southfleet,,Prep Kitchen           GRAVESEND     GBR,,-123.75,
tx_0000B61eQ28sgXL4cD2HDO,06/05/2026,16:33:16,Pot transfer,Savings Pot,,Savings,571.53,GBP,571.53,GBP,,,,,,,571.53
tx_0000B61eo5a3YLAmSREYug,06/05/2026,16:37:37,Pot transfer,Food  Pot,,Transfers,50.00,GBP,50.00,GBP,,,,,,,50.00
tx_0000B61epEgDCvuuAk2wAT,06/05/2026,16:37:49,Pot transfer,Savings Pot,,Savings,-100.00,GBP,-100.00,GBP,,,,,,-100.00,
tx_0000B61j5j8C9pRYayeFqm,06/05/2026,17:25:37,Card payment,Anthropic,💻,Entertainment,0.00,GBP,0.00,GBP,Active card check,548 Market Stpmb 90375,,ANTHROPIC              SAN FRANCISCO USA,,0.00,
tx_0000B61j6UBLDwtCf2WQXT,06/05/2026,17:25:45,Card payment,Claude,💻,Entertainment,-18.00,GBP,-18.00,GBP,,548 Market Stpmb 90375,,CLAUDE.AI SUBSCRIPTION SAN FRANCISCO USA,,-18.00,
tx_0000B62R5znGbS0XXYckXx,07/05/2026,01:38:41,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B63N3a3X7PyG5OaoIY,07/05/2026,12:28:09,Card payment,Xi'an Biang Biang Noodles,🍜,Eating out,-14.99,GBP,-14.99,GBP,,36 Wellington Street,,Xian Biangbiang Noodle London        GBR,,-14.99,
tx_0000B63onStYlwYOLwDxtp,07/05/2026,17:38:58,Card payment,Ls The Culpeper,🍽,Eating out,-18.00,GBP,-18.00,GBP,,40 Commercial Street,,LS the Culpeper        London        GBR,,-18.00,
tx_0000B63yTaG2ggKvgDR6Wn,07/05/2026,19:27:26,Card payment,Ls The Culpeper,🍽,Eating out,-20.00,GBP,-20.00,GBP,,40 Commercial Street,,LS the Culpeper        London        GBR,,-20.00,
tx_0000B645csnfoen4TG3PO6,07/05/2026,20:47:33,Card payment,Beigel Bake,🥯,Eating out,-14.40,GBP,-14.40,GBP,,159 Brick Lane,,SQ *BEIGEL BAKE LTD    London        GBR,,-14.40,
tx_0000B64WUeLyLIQJyj9yLq,08/05/2026,01:48:36,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B64Wd6HUOMBmuZ5n75,08/05/2026,01:50:07,Card payment,Transport for London,🚆,Transport,-8.90,GBP,-8.90,GBP,Travel charge for Thursday 7 May,"Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-8.90,
tx_0000B64rBroAByVjOmg1ha,08/05/2026,05:40:30,monzo_paid,,,Bills,-17.00,GBP,-17.00,GBP,,,,Max,,-17.00,
tx_0000B65TYLUoI4UsYSg7wh,08/05/2026,12:50:21,Card payment,Apple,🍎 ,Entertainment,-0.99,GBP,-0.99,GBP,,Hollyhill Estate,,APPLE.COM/BILL         CORK          IRL,,-0.99,
tx_0000B65ncClcgTXUwiaH9l,08/05/2026,16:35:09,Card payment,Londis,🛒,Groceries,-8.77,GBP,-8.77,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-8.77,
tx_0000B66ZpObglrrEePSFTH,09/05/2026,01:35:23,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B67IIi7ThKt3gCoSI9,09/05/2026,09:53:42,Card payment,Sainsbury’s,🍏,Groceries,-22.32,GBP,-22.32,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-22.32,
tx_0000B67MG959Oa29HCAGwb,09/05/2026,10:38:03,Card payment,Londis,🛒,Groceries,-9.69,GBP,-9.69,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-9.69,
